dimension,value,papers,papers_present,paper_prevalence,conference_equal_paper_prevalence,object_count,object_share,paper_normalized_object_share,conference_equal_paper_normalized_share
font_family,t1xtt,250,1,0.004,0.003333,2,0.00037,0.000615,0.000513
font_family,txmiaX,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
font_family,txsys,250,1,0.004,0.005,5,0.000926,0.001538,0.001923
font_family_class,computer_modern,250,105,0.42,0.415,1226,0.227037,0.22957,0.231631
font_family_class,other_or_unknown,250,45,0.18,0.173333,248,0.045926,0.064805,0.059273
font_family_class,other_serif,250,2,0.008,0.01,21,0.003889,0.005258,0.006572
font_family_class,sans_serif,250,61,0.244,0.243333,284,0.052593,0.079402,0.082987
font_family_class,times_like_serif,250,189,0.756,0.751667,3621,0.670556,0.608966,0.606203
font_weight,bold,250,231,0.924,0.918333,4273,0.791296,0.696602,0.696483
font_weight,medium,250,66,0.264,0.251667,487,0.090185,0.10446,0.100097
font_weight,mixed,250,75,0.3,0.296667,549,0.101667,0.1251,0.122631
font_weight,regular,250,247,0.988,0.986667,3253,0.602407,0.602964,0.608717
font_weight,semibold,250,5,0.02,0.02,12,0.002222,0.005825,0.006672
font_style,italic,250,221,0.884,0.891667,2355,0.436111,0.400552,0.408137
font_style,monospace,250,64,0.256,0.258333,347,0.064259,0.056888,0.05852
font_style,roman,250,246,0.984,0.983333,3070,0.568519,0.560782,0.566307
font_style,small_caps,250,5,0.02,0.018333,30,0.005556,0.004302,0.004621
typography_provenance,mixed,250,185,0.74,0.753333,2077,0.38463,0.36018,0.369093
typography_provenance,pdf_object,250,207,0.828,0.82,2487,0.460556,0.462319,0.454597
typography_provenance,rendered_estimate,250,111,0.444,0.436667,802,0.148519,0.159673,0.157182
typography_provenance,source_exact,250,5,0.02,0.021667,34,0.006296,0.005828,0.005794
typography_confidence,high,250,227,0.908,0.898333,3149,0.583148,0.605579,0.598116
typography_confidence,low,250,11,0.044,0.043333,20,0.003704,0.006067,0.006771
typography_confidence,medium,250,196,0.784,0.78,2231,0.413148,0.376353,0.38178
color_mode,categorical,250,223,0.892,0.888333,1526,0.282593,0.269373,0.275334
color_mode,diverging,250,19,0.076,0.078333,50,0.009259,0.007382,0.007678
color_mode,grayscale,250,224,0.896,0.893333,1965,0.363889,0.354535,0.349816
color_mode,mixed,250,227,0.908,0.906667,1623,0.300556,0.313823,0.310309
color_mode,not_applicable,250,8,0.032,0.035,19,0.003519,0.003408,0.003475
color_mode,sequential,250,88,0.352,0.356667,217,0.040185,0.039479,0.040056
color_provenance,not_applicable,250,6,0.024,0.023333,21,0.003889,0.002703,0.002592
color_provenance,rendered_estimate,250,241,0.964,0.96,2735,0.506481,0.510956,0.511906
color_provenance,source_exact,250,37,0.148,0.153333,315,0.058333,0.047486,0.052112
redundant_encoding,0,250,141,0.564,0.558333,646,0.11963,0.133278,0.133711
redundant_encoding,1,250,238,0.952,0.953333,2425,0.449074,0.427868,0.432899
grayscale_safe,0,250,240,0.96,0.958333,2473,0.457963,0.439543,0.441658
grayscale_safe,1,250,156,0.624,0.621667,598,0.110741,0.121603,0.124952
rendering,mixed,250,148,0.592,0.59,884,0.163704,0.150451,0.149089
rendering,raster,250,162,0.648,0.65,932,0.172593,0.191892,0.19273
rendering,vector,250,154,0.616,0.611667,1255,0.232407,0.218803,0.224791
x_scale,categorical,250,161,0.644,0.643333,571,0.105741,0.098596,0.099696
x_scale,linear,250,191,0.764,0.763333,932,0.172593,0.189744,0.194894
x_scale,log,250,57,0.228,0.226667,309,0.057222,0.041418,0.042428
x_scale,none,250,220,0.88,0.878333,1096,0.202963,0.202513,0.200765
x_scale,time,250,23,0.092,0.088333,115,0.021296,0.015026,0.015292
x_scale,unknown,250,29,0.116,0.111667,48,0.008889,0.013848,0.013535
y_scale,categorical,250,72,0.288,0.286667,226,0.041852,0.035445,0.03492
y_scale,linear,250,220,0.88,0.881667,1442,0.267037,0.274599,0.281313
y_scale,log,250,40,0.16,0.163333,248,0.045926,0.034653,0.035182
y_scale,none,250,220,0.88,0.878333,1109,0.20537,0.204807,0.203317
y_scale,time,250,2,0.008,0.008333,2,0.00037,0.000487,0.000545
y_scale,unknown,250,24,0.096,0.091667,44,0.008148,0.011155,0.011333
grid,both,250,180,0.72,0.725,1161,0.215,0.202318,0.206457
grid,none,250,235,0.94,0.938333,1649,0.30537,0.314882,0.315413
grid,unknown,250,5,0.02,0.02,6,0.001111,0.001567,0.001748
grid,x,250,15,0.06,0.058333,31,0.005741,0.004111,0.00414
grid,y,250,79,0.316,0.321667,224,0.041481,0.038267,0.038853
legend_present,0,250,227,0.908,0.905,1568,0.29037,0.265585,0.264374
legend_present,1,250,230,0.92,0.92,1503,0.278333,0.295561,0.302236
legend_placement,(a)/(d) panel-internal labels,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
legend_placement,(c) panel 内右上方 U legend,250,1,0.004,0.003333,1,0.000185,0.000333,0.000278
legend_placement,Below the plot in a two-row legend.,250,1,0.004,0.005,1,0.000185,0.000333,0.000417
legend_placement,C 右侧分成 Matryoshka SAE Features 与 Temporal SAE Features 两组；A/B 以面内文字直接标注,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
legend_placement,Inside the upper-right of each quality panel; panel (g) uses direct category labels and bar-top values.,250,1,0.004,0.003333,1,0.000185,0.000333,0.000278
legend_placement,Inside upper-left/upper-center in (a); upper-right in (b).,250,1,0.004,0.005,1,0.000185,0.00025,0.000313
legend_placement,Library lower right; Zork1 upper left,250,1,0.004,0.005,1,0.000185,0.000138,0.000172
legend_placement,Right of each heatmap.,250,1,0.004,0.005,1,0.000185,0.00025,0.000313
legend_placement,"Row-shared legend between the top and bottom rows, and another below the bottom row.",250,1,0.004,0.005,1,0.000185,0.000333,0.000417
legend_placement,Upper left inside the panel.,250,1,0.004,0.005,1,0.000185,0.000333,0.000417
legend_placement,Upper right inside each panel.,250,1,0.004,0.005,1,0.000185,0.000333,0.000417
legend_placement,Upper right inside the panel.,250,1,0.004,0.005,2,0.00037,0.000667,0.000833
legend_placement,Upper right of panel (a); panels (b) and (c) omit the legend.,250,1,0.004,0.005,1,0.000185,0.000333,0.000417
legend_placement,a/b upper right and c upper left per architecture block,250,1,0.004,0.005,1,0.000185,0.000286,0.000357
legend_placement,a/b upper right and c upper left per model block,250,1,0.004,0.005,1,0.000185,0.000286,0.000357
legend_placement,a/b upper right for m; c upper left for fit key,250,1,0.004,0.005,1,0.000185,0.000286,0.000357
legend_placement,above each local plot,250,1,0.004,0.003333,2,0.00037,0.000308,0.000256
legend_placement,above each panel,250,1,0.004,0.003333,2,0.00037,0.000308,0.000256
legend_placement,above line panel; colorbars on heatmaps,250,1,0.004,0.003333,1,0.000185,0.000154,0.000128
legend_placement,above local plots; mini tables at right,250,1,0.004,0.003333,2,0.00037,0.000308,0.000256
legend_placement,above or right of plot,250,1,0.004,0.003333,1,0.000185,0.000154,0.000128
legend_placement,"above panel (b), spanning its width",250,1,0.004,0.003333,1,0.000185,0.000235,0.000196
legend_placement,"above panels (b,c), with a separate resolution key inside each plot",250,1,0.004,0.003333,1,0.000185,0.000444,0.00037
legend_placement,above panels and right colorbar,250,1,0.004,0.003333,1,0.000185,0.000154,0.000128
legend_placement,"above plot, three-column legend",250,1,0.004,0.003333,1,0.000185,0.000174,0.000145
legend_placement,"above plot, upper right",250,1,0.004,0.003333,2,0.00037,0.000348,0.00029
legend_placement,above/right,250,1,0.004,0.003333,1,0.000185,0.000154,0.000128
legend_placement,above/right of panels,250,1,0.004,0.005,1,0.000185,0.000174,0.000217
legend_placement,above/top of figure,250,1,0.004,0.003333,4,0.000741,0.000615,0.000513
legend_placement,above/upper-left token stream and right inset,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
legend_placement,around radial chart,250,1,0.004,0.005,1,0.000185,0.000129,0.000161
legend_placement,at the top of each backend group,250,1,0.004,0.003333,1,0.000185,0.000444,0.00037
legend_placement,b panel 下方共享 legend,250,1,0.004,0.005,1,0.000185,0.000211,0.000263
legend_placement,bar legend and heatmap colorbars,250,1,0.004,0.005,1,0.000185,0.000167,0.000208
legend_placement,below,250,2,0.008,0.01,42,0.007778,0.004277,0.005346
legend_placement,"below (a), below (c); panel annotations in (b,c)",250,1,0.004,0.003333,1,0.000185,0.000143,0.000119
legend_placement,below all three panels,250,1,0.004,0.005,2,0.00037,0.0008,0.001
legend_placement,below each graph,250,1,0.004,0.005,1,0.000185,8.2e-05,0.000102
legend_placement,below each method group,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
legend_placement,below each panel,250,3,0.012,0.01,5,0.000926,0.000701,0.000584
legend_placement,below each strip in multiple columns,250,1,0.004,0.003333,1,0.000185,0.000174,0.000145
legend_placement,below each subfigure,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
legend_placement,below grid,250,1,0.004,0.003333,1,0.000185,4.8e-05,4e-05
legend_placement,below panels,250,4,0.016,0.015,18,0.003333,0.002632,0.002352
legend_placement,below strip in multiple columns,250,1,0.004,0.003333,1,0.000185,0.000174,0.000145
legend_placement,below success-rate panels,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
legend_placement,below the panels / lower figure margin,250,1,0.004,0.003333,1,0.000185,0.000133,0.000111
legend_placement,"below the plot, centered in two rows",250,1,0.004,0.005,2,0.00037,0.000667,0.000833
legend_placement,below_center,250,1,0.004,0.005,9,0.001667,0.000947,0.001184
legend_placement,between prompt blocks/bottom,250,1,0.004,0.005,4,0.000741,0.000281,0.000351
legend_placement,bottom,250,14,0.056,0.055,29,0.00537,0.004457,0.004061
legend_placement,bottom and in-panel,250,1,0.004,0.003333,1,0.000185,0.0004,0.000333
legend_placement,bottom center,250,9,0.036,0.036667,35,0.006481,0.005181,0.00536
legend_placement,bottom center across all four panels,250,1,0.004,0.003333,1,0.000185,0.000235,0.000196
legend_placement,bottom center across both panels,250,1,0.004,0.003333,1,0.000185,0.000235,0.000196
legend_placement,bottom center across four cost-ratio panels,250,1,0.004,0.003333,1,0.000185,0.000235,0.000196
legend_placement,bottom center across the three panels,250,1,0.004,0.003333,4,0.000741,0.000941,0.000784
legend_placement,bottom center across three complexity panels,250,1,0.004,0.003333,1,0.000185,0.000235,0.000196
legend_placement,bottom center below both panels,250,1,0.004,0.003333,1,0.000185,0.000154,0.000128
legend_placement,bottom center below the three panels,250,1,0.004,0.003333,2,0.00037,0.000667,0.000556
legend_placement,bottom center for RG-SAGA; inside lower area of diagnostic panel,250,1,0.004,0.003333,1,0.000185,0.000235,0.000196
legend_placement,bottom center for algorithm curves; upper left inside the two diagnostic panels,250,1,0.004,0.003333,1,0.000185,0.000235,0.000196
legend_placement,bottom center for methods; lower-left inside similarity panel,250,1,0.004,0.003333,1,0.000185,0.000235,0.000196
legend_placement,bottom center/right,250,1,0.004,0.003333,1,0.000185,0.000118,9.8e-05
legend_placement,bottom centered,250,1,0.004,0.003333,1,0.000185,0.000364,0.000303
legend_placement,bottom colorbar and lower legend,250,1,0.004,0.005,1,0.000185,0.000211,0.000263
legend_placement,bottom of composite,250,1,0.004,0.003333,11,0.002037,0.002,0.001667
legend_placement,bottom of each benchmark block,250,1,0.004,0.003333,2,0.00037,0.000364,0.000303
legend_placement,bottom shared legend,250,1,0.004,0.003333,4,0.000741,0.0016,0.001333
legend_placement,"bottom, one shared legend",250,1,0.004,0.005,1,0.000185,0.000333,0.000417
legend_placement,"bottom, three columns",250,1,0.004,0.005,1,0.000185,0.000211,0.000263
legend_placement,bottom-center,250,2,0.008,0.006667,2,0.00037,0.000201,0.000167
legend_placement,bottom-center below the three structures,250,1,0.004,0.003333,1,0.000185,0.00025,0.000208
legend_placement,bottom-left (embedded),250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
legend_placement,bottom-left inline arrow/latent key,250,1,0.004,0.003333,1,0.000185,0.000174,0.000145
legend_placement,bottom-right,250,1,0.004,0.003333,2,0.00037,0.000276,0.00023
legend_placement,bottom-right inside panel,250,1,0.004,0.005,1,0.000185,0.00025,0.000313
legend_placement,bottom-right of the panel grid,250,1,0.004,0.003333,1,0.000185,0.000154,0.000128
legend_placement,bottom/right,250,1,0.004,0.003333,1,0.000185,0.000121,0.000101
legend_placement,bottom_below_each_panel,250,1,0.004,0.003333,1,0.000185,0.000286,0.000238
legend_placement,bottom_center,250,4,0.016,0.015,8,0.001481,0.001797,0.001587
legend_placement,bottom_left_and_upper_left_inside,250,1,0.004,0.003333,1,0.000185,0.00025,0.000208
legend_placement,bottom_right_each_panel,250,1,0.004,0.003333,1,0.000185,0.000286,0.000238
legend_placement,center,250,2,0.008,0.008333,3,0.000556,0.00023,0.000204
legend_placement,center between the 3D and 1D portions of panel (b),250,1,0.004,0.005,1,0.000185,0.000364,0.000455
legend_placement,"center, two columns",250,1,0.004,0.005,1,0.000185,3e-05,3.7e-05
legend_placement,center-right,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
legend_placement,chart bottom,250,1,0.004,0.003333,1,0.000185,0.000333,0.000278
legend_placement,chart lower-right,250,1,0.004,0.003333,1,0.000185,0.000333,0.000278
legend_placement,colorbar at right of 3-D surface,250,1,0.004,0.003333,1,0.000185,0.00025,0.000208
legend_placement,colorbar to the right of each triangular panel,250,1,0.004,0.005,1,0.000185,0.000267,0.000333
legend_placement,each heatmap right side,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
legend_placement,each panel right colorbar,250,1,0.004,0.003333,1,0.000185,0.000286,0.000238
legend_placement,each panel upper/right area,250,1,0.004,0.005,3,0.000556,0.0005,0.000625
legend_placement,horizontal legend below the three panels,250,1,0.004,0.005,1,0.000185,0.000138,0.000172
legend_placement,in-plot lower-left,250,1,0.004,0.003333,1,0.000185,0.0002,0.000167
legend_placement,individual colorbars beside each head map,250,1,0.004,0.003333,2,0.00037,0.000381,0.000317
legend_placement,individual colorbars to the right of maps,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
legend_placement,individual matrix colorbars,250,1,0.004,0.003333,1,0.000185,0.000154,0.000128
legend_placement,inset colorbar/size key,250,1,0.004,0.005,1,0.000185,0.000174,0.000217
legend_placement,inside A lower-left; inside B and D panels near lower-right/right,250,1,0.004,0.005,1,0.000185,0.001333,0.001667
legend_placement,"inside axes, lower right",250,1,0.004,0.005,10,0.001852,0.004,0.005
legend_placement,inside each panel,250,8,0.032,0.033333,18,0.003333,0.003249,0.003238
legend_placement,inside each panel (upper-right in loss panels; lower-right in accuracy panels),250,1,0.004,0.003333,1,0.000185,0.000222,0.000185
legend_placement,inside each panel upper-left,250,1,0.004,0.005,1,0.000185,0.000167,0.000208
legend_placement,"inside each panel, lower-left",250,1,0.004,0.003333,1,0.000185,0.000333,0.000278
legend_placement,"inside each panel, lower-left/center",250,1,0.004,0.003333,1,0.000185,0.000333,0.000278
legend_placement,"inside each panel; first upper-right, others lower-left",250,1,0.004,0.003333,1,0.000185,0.000333,0.000278
legend_placement,"inside each panel; lower-left for q=1,1.5,2 and upper-right for q=3",250,1,0.004,0.005,1,0.000185,0.0008,0.001
legend_placement,inside first panel,250,1,0.004,0.005,2,0.00037,0.000471,0.000588
legend_placement,inside histogram and beside scatter,250,1,0.004,0.003333,1,0.000185,0.00025,0.000208
legend_placement,inside individual panels,250,1,0.004,0.005,1,0.000185,0.000125,0.000156
legend_placement,"inside individual panels, lower right",250,1,0.004,0.005,1,0.000185,0.000125,0.000156
legend_placement,"inside individual panels, upper/right",250,1,0.004,0.005,1,0.000185,0.000125,0.000156
legend_placement,inside left/right panels,250,1,0.004,0.003333,1,0.000185,0.0004,0.000333
legend_placement,inside lower center,250,1,0.004,0.003333,1,0.000185,0.000333,0.000278
legend_placement,inside lower right,250,2,0.008,0.006667,3,0.000556,0.00057,0.000475
legend_placement,inside lower-left of the right Phenomena chart,250,1,0.004,0.005,1,0.000185,0.001333,0.001667
legend_placement,inside lower-right,250,1,0.004,0.005,1,0.000185,0.000364,0.000455
legend_placement,inside lower-right of accuracy panel and upper-right of entropy panel,250,1,0.004,0.003333,1,0.000185,0.000118,9.8e-05
legend_placement,inside lower-right of each panel,250,1,0.004,0.003333,1,0.000185,0.000333,0.000278
legend_placement,inside lower-right of the right plot,250,1,0.004,0.003333,1,0.000185,0.000444,0.00037
legend_placement,inside or below each panel,250,1,0.004,0.005,1,0.000185,0.000114,0.000143
legend_placement,inside or beneath each row of panels,250,1,0.004,0.005,1,0.000185,0.000167,0.000208
legend_placement,"inside panel, lower/center",250,1,0.004,0.005,1,0.000185,0.000167,0.000208
legend_placement,inside panels,250,2,0.008,0.008333,2,0.00037,0.000284,0.000306
legend_placement,inside panels (upper-right for loss panels; upper-left for accuracy panels),250,1,0.004,0.003333,1,0.000185,0.000222,0.000185
legend_placement,"inside panels (upper-right for top row, upper-left for bottom row)",250,1,0.004,0.003333,1,0.000185,0.000222,0.000185
legend_placement,inside panels c/d,250,1,0.004,0.005,1,0.000185,0.000235,0.000294
legend_placement,inside panels; inset in panel (c),250,1,0.004,0.005,1,0.000185,0.000235,0.000294
legend_placement,inside panels; local legends,250,1,0.004,0.005,1,0.000185,0.000167,0.000208
legend_placement,inside plot area; legend title m,250,1,0.004,0.005,1,0.000185,0.0004,0.0005
legend_placement,inside radar and beside lower-left bars,250,1,0.004,0.003333,1,0.000185,0.000174,0.000145
legend_placement,inside right side of the panel,250,1,0.004,0.005,1,0.000185,0.0004,0.0005
legend_placement,inside the lower/side area of each panel,250,1,0.004,0.005,1,0.000185,0.000114,0.000143
legend_placement,inside third panel; shared semantics across panels,250,1,0.004,0.005,1,0.000185,0.000167,0.000208
legend_placement,inside upper plot area,250,1,0.004,0.005,1,0.000185,0.000167,0.000208
legend_placement,inside upper-left,250,2,0.008,0.008333,2,0.00037,0.000569,0.000572
legend_placement,inside upper-left in Pareto panels; upper panel legends shared by vertical pairs,250,1,0.004,0.005,1,0.000185,0.0004,0.0005
legend_placement,inside upper-left of A2 and B2; colorbars at heatmap right edges,250,1,0.004,0.005,1,0.000185,0.001333,0.001667
legend_placement,inside upper-left of each panel,250,2,0.008,0.01,4,0.000741,0.000835,0.001044
legend_placement,inside upper-left of left panel,250,2,0.008,0.008333,2,0.00037,0.000369,0.000405
legend_placement,inside upper-left/top-left in each main panel; inset legend inside,250,1,0.004,0.005,1,0.000185,0.0004,0.0005
legend_placement,inside upper-right,250,1,0.004,0.003333,1,0.000185,0.00025,0.000208
legend_placement,inside upper-right of each panel,250,1,0.004,0.005,1,0.000185,0.000129,0.000161
legend_placement,inside upper-right of the class panel,250,1,0.004,0.005,1,0.000185,0.000222,0.000278
legend_placement,"inside, lower center/right",250,1,0.004,0.005,1,0.000185,0.000222,0.000278
legend_placement,"inside, lower left",250,1,0.004,0.005,1,0.000185,0.000222,0.000278
legend_placement,"inside, lower right",250,1,0.004,0.005,3,0.000556,0.000667,0.000833
legend_placement,"inside, upper right",250,1,0.004,0.005,3,0.000556,0.000667,0.000833
legend_placement,inside_bottom,250,1,0.004,0.003333,3,0.000556,0.000632,0.000526
legend_placement,inside_delivery_time_panel,250,1,0.004,0.003333,2,0.00037,0.0005,0.000417
legend_placement,inside_each_panel,250,3,0.012,0.011667,6,0.001111,0.001158,0.001094
legend_placement,inside_top_each_panel,250,2,0.008,0.006667,3,0.000556,0.000681,0.000568
legend_placement,left,250,1,0.004,0.003333,1,0.000185,0.000133,0.000111
legend_placement,left lower/shared,250,1,0.004,0.005,1,0.000185,0.000105,0.000132
legend_placement,left margin,250,1,0.004,0.003333,1,0.000185,0.00025,0.000208
legend_placement,left middle,250,1,0.004,0.003333,1,0.000185,0.000143,0.000119
legend_placement,left panel center-right; none on right,250,1,0.004,0.003333,1,0.000185,0.000333,0.000278
legend_placement,left upper-right; middle/right upper-right,250,1,0.004,0.003333,1,0.000185,0.000364,0.000303
legend_placement,left upper-right; right lower-center,250,1,0.004,0.003333,1,0.000185,0.000364,0.000303
legend_placement,left-center,250,1,0.004,0.003333,7,0.001296,0.000583,0.000486
