left_dimension,left_value,right_dimension,right_value,eligible_papers,papers_present,paper_prevalence_within_left,denominator_objects,object_count,conditional_object_share,paper_normalized_conditional_share,conference_equal_paper_normalized_conditional_share
purpose,headline,types,histogram,239,3,0.012552,642,3,0.004673,0.006276,0.006101
purpose,headline,types,image_montage,239,43,0.179916,642,56,0.087227,0.102062,0.099355
purpose,headline,types,line,239,116,0.485356,642,180,0.280374,0.277831,0.287764
purpose,headline,types,map,239,1,0.004184,642,1,0.001558,0.001395,0.001736
purpose,headline,types,matrix,239,10,0.041841,642,11,0.017134,0.020185,0.021303
purpose,headline,types,network,239,3,0.012552,642,3,0.004673,0.004184,0.00478
purpose,headline,types,other,239,22,0.09205,642,25,0.038941,0.045499,0.049076
purpose,headline,types,pareto,239,9,0.037657,642,12,0.018692,0.020014,0.022345
purpose,headline,types,pipeline,239,77,0.322176,642,79,0.123053,0.123886,0.119203
purpose,headline,types,qualitative_grid,239,60,0.251046,642,77,0.119938,0.125766,0.119903
purpose,headline,types,scatter,239,48,0.200837,642,63,0.098131,0.097649,0.098064
purpose,headline,types,screenshot,239,4,0.016736,642,4,0.006231,0.00537,0.004915
purpose,headline,types,table,239,147,0.615063,642,228,0.35514,0.347294,0.347119
purpose,headline,types,tree,239,1,0.004184,642,1,0.001558,0.001046,0.000874
purpose,headline,types,violin,239,1,0.004184,642,1,0.001558,0.001046,0.001302
purpose,main_comparison,types,architecture,245,3,0.012245,2170,3,0.001382,0.001385,0.001403
purpose,main_comparison,types,area,245,21,0.085714,2170,48,0.02212,0.026686,0.02724
purpose,main_comparison,types,bar,245,97,0.395918,2170,209,0.096313,0.094345,0.094761
purpose,main_comparison,types,box,245,8,0.032653,2170,15,0.006912,0.006403,0.006932
purpose,main_comparison,types,conceptual_diagram,245,25,0.102041,2170,30,0.013825,0.014528,0.014236
purpose,main_comparison,types,heatmap,245,28,0.114286,2170,66,0.030415,0.024897,0.025074
purpose,main_comparison,types,histogram,245,8,0.032653,2170,11,0.005069,0.007347,0.006315
purpose,main_comparison,types,image_montage,245,54,0.220408,2170,129,0.059447,0.054277,0.052998
purpose,main_comparison,types,line,245,151,0.616327,2170,504,0.232258,0.247262,0.255037
purpose,main_comparison,types,map,245,6,0.02449,2170,13,0.005991,0.005679,0.005271
purpose,main_comparison,types,matrix,245,16,0.065306,2170,33,0.015207,0.014426,0.015085
purpose,main_comparison,types,network,245,2,0.008163,2170,3,0.001382,0.001947,0.002484
purpose,main_comparison,types,other,245,27,0.110204,2170,41,0.018894,0.017944,0.017906
purpose,main_comparison,types,pareto,245,11,0.044898,2170,32,0.014747,0.010746,0.012865
purpose,main_comparison,types,pipeline,245,8,0.032653,2170,8,0.003687,0.003985,0.00379
purpose,main_comparison,types,qualitative_grid,245,68,0.277551,2170,157,0.07235,0.064921,0.062532
purpose,main_comparison,types,scatter,245,70,0.285714,2170,149,0.068664,0.070431,0.072191
purpose,main_comparison,types,screenshot,245,5,0.020408,2170,12,0.00553,0.003568,0.003139
purpose,main_comparison,types,table,245,222,0.906122,2170,1239,0.570968,0.571196,0.56544
purpose,main_comparison,types,violin,245,2,0.008163,2170,3,0.001382,0.001334,0.00124
purpose,mechanism,types,architecture,221,12,0.054299,1161,17,0.014643,0.013934,0.014973
purpose,mechanism,types,area,221,30,0.135747,1161,93,0.080103,0.054303,0.056808
purpose,mechanism,types,bar,221,71,0.321267,1161,124,0.106804,0.113384,0.111419
purpose,mechanism,types,box,221,9,0.040724,1161,12,0.010336,0.012709,0.012656
purpose,mechanism,types,conceptual_diagram,221,41,0.18552,1161,58,0.049957,0.058513,0.060822
purpose,mechanism,types,heatmap,221,55,0.248869,1161,121,0.10422,0.09742,0.100526
purpose,mechanism,types,histogram,221,18,0.081448,1161,32,0.027562,0.034989,0.031071
purpose,mechanism,types,image_montage,221,42,0.190045,1161,68,0.05857,0.074989,0.073699
purpose,mechanism,types,line,221,141,0.638009,1161,424,0.365202,0.3581,0.361458
purpose,mechanism,types,map,221,1,0.004525,1161,1,0.000861,0.000754,0.000947
purpose,mechanism,types,matrix,221,39,0.176471,1161,81,0.069767,0.059748,0.063668
purpose,mechanism,types,network,221,4,0.0181,1161,6,0.005168,0.003959,0.004491
purpose,mechanism,types,other,221,18,0.081448,1161,36,0.031008,0.026199,0.027531
purpose,mechanism,types,pareto,221,1,0.004525,1161,5,0.004307,0.001077,0.001353
purpose,mechanism,types,pipeline,221,17,0.076923,1161,27,0.023256,0.026514,0.027347
purpose,mechanism,types,qualitative_grid,221,79,0.357466,1161,155,0.133506,0.134001,0.133882
purpose,mechanism,types,scatter,221,62,0.280543,1161,119,0.102498,0.104401,0.105456
purpose,mechanism,types,screenshot,221,11,0.049774,1161,29,0.024978,0.013164,0.013392
purpose,mechanism,types,table,221,126,0.570136,1161,314,0.270457,0.296222,0.289644
purpose,mechanism,types,violin,221,3,0.013575,1161,3,0.002584,0.00181,0.001888
purpose,method_interface,types,architecture,228,140,0.614035,778,200,0.257069,0.327603,0.322785
purpose,method_interface,types,area,228,6,0.026316,778,7,0.008997,0.013523,0.012943
purpose,method_interface,types,bar,228,16,0.070175,778,17,0.021851,0.026723,0.028195
purpose,method_interface,types,conceptual_diagram,228,213,0.934211,778,424,0.544987,0.686687,0.689347
purpose,method_interface,types,heatmap,228,13,0.057018,778,15,0.01928,0.019927,0.022419
purpose,method_interface,types,histogram,228,2,0.008772,778,2,0.002571,0.002924,0.003704
purpose,method_interface,types,image_montage,228,41,0.179825,778,68,0.087404,0.080267,0.078582
purpose,method_interface,types,line,228,36,0.157895,778,43,0.05527,0.085589,0.089903
purpose,method_interface,types,map,228,4,0.017544,778,4,0.005141,0.005744,0.006033
purpose,method_interface,types,matrix,228,27,0.118421,778,37,0.047558,0.043913,0.04407
purpose,method_interface,types,network,228,17,0.074561,778,23,0.029563,0.028539,0.028084
purpose,method_interface,types,other,228,22,0.096491,778,60,0.077121,0.045168,0.049947
purpose,method_interface,types,pipeline,228,178,0.780702,778,286,0.367609,0.477739,0.47187
purpose,method_interface,types,qualitative_grid,228,65,0.285088,778,104,0.133676,0.117256,0.117494
purpose,method_interface,types,scatter,228,13,0.057018,778,17,0.021851,0.024302,0.024907
purpose,method_interface,types,screenshot,228,37,0.162281,778,121,0.155527,0.073272,0.065091
purpose,method_interface,types,table,228,64,0.280702,778,134,0.172237,0.13084,0.130779
purpose,method_interface,types,tree,228,6,0.026316,778,8,0.010283,0.009018,0.008094
purpose,method_interface,types,violin,228,1,0.004386,778,1,0.001285,0.000627,0.000518
purpose,other,types,bar,32,1,0.03125,44,2,0.045455,0.015625,0.022727
purpose,other,types,box,32,1,0.03125,44,1,0.022727,0.010417,0.015152
purpose,other,types,conceptual_diagram,32,3,0.09375,44,3,0.068182,0.09375,0.071429
purpose,other,types,heatmap,32,1,0.03125,44,1,0.022727,0.03125,0.02381
purpose,other,types,image_montage,32,5,0.15625,44,7,0.159091,0.132812,0.149892
purpose,other,types,line,32,5,0.15625,44,7,0.159091,0.119792,0.130952
purpose,other,types,matrix,32,2,0.0625,44,2,0.045455,0.0625,0.047619
purpose,other,types,other,32,1,0.03125,44,3,0.068182,0.03125,0.045455
purpose,other,types,pipeline,32,1,0.03125,44,1,0.022727,0.03125,0.02381
purpose,other,types,qualitative_grid,32,5,0.15625,44,5,0.113636,0.132812,0.128247
purpose,other,types,scatter,32,2,0.0625,44,2,0.045455,0.0625,0.069264
purpose,other,types,screenshot,32,2,0.0625,44,4,0.090909,0.0625,0.090909
purpose,other,types,table,32,20,0.625,44,24,0.545455,0.580729,0.563312
purpose,qualitative_evidence,types,architecture,201,9,0.044776,1063,9,0.008467,0.018051,0.017351
purpose,qualitative_evidence,types,area,201,16,0.079602,1063,23,0.021637,0.038494,0.040891
purpose,qualitative_evidence,types,bar,201,35,0.174129,1063,40,0.037629,0.042117,0.043463
purpose,qualitative_evidence,types,box,201,5,0.024876,1063,6,0.005644,0.003838,0.00411
purpose,qualitative_evidence,types,conceptual_diagram,201,65,0.323383,1063,85,0.079962,0.119517,0.11803
purpose,qualitative_evidence,types,heatmap,201,52,0.258706,1063,133,0.125118,0.111916,0.114286
purpose,qualitative_evidence,types,histogram,201,14,0.069652,1063,27,0.0254,0.023957,0.022162
purpose,qualitative_evidence,types,image_montage,201,96,0.477612,1063,452,0.425212,0.349943,0.347621
purpose,qualitative_evidence,types,line,201,79,0.393035,1063,164,0.15428,0.207465,0.210991
purpose,qualitative_evidence,types,map,201,10,0.049751,1063,19,0.017874,0.019816,0.017704
purpose,qualitative_evidence,types,matrix,201,32,0.159204,1063,63,0.059266,0.05992,0.064498
purpose,qualitative_evidence,types,network,201,10,0.049751,1063,13,0.01223,0.015406,0.013788
purpose,qualitative_evidence,types,other,201,26,0.129353,1063,57,0.053622,0.061683,0.065925
purpose,qualitative_evidence,types,pareto,201,2,0.00995,1063,2,0.001881,0.00533,0.006533
purpose,qualitative_evidence,types,pipeline,201,30,0.149254,1063,37,0.034807,0.041037,0.038804
purpose,qualitative_evidence,types,qualitative_grid,201,142,0.706468,1063,585,0.550329,0.501455,0.50257
purpose,qualitative_evidence,types,scatter,201,49,0.243781,1063,92,0.086548,0.116505,0.117773
purpose,qualitative_evidence,types,screenshot,201,38,0.189055,1063,85,0.079962,0.089756,0.086575
purpose,qualitative_evidence,types,table,201,60,0.298507,1063,140,0.131703,0.127353,0.125306
purpose,qualitative_evidence,types,tree,201,1,0.004975,1063,1,0.000941,0.000995,0.00084
purpose,qualitative_evidence,types,violin,201,3,0.014925,1063,4,0.003763,0.003699,0.003756
purpose,reproduction,types,architecture,201,16,0.079602,1091,21,0.019248,0.034209,0.030276
purpose,reproduction,types,area,201,3,0.014925,1091,7,0.006416,0.005567,0.005331
purpose,reproduction,types,bar,201,8,0.039801,1091,9,0.008249,0.014326,0.014975
purpose,reproduction,types,box,201,2,0.00995,1091,2,0.001833,0.00597,0.007407
purpose,reproduction,types,conceptual_diagram,201,41,0.20398,1091,63,0.057745,0.06866,0.062508
purpose,reproduction,types,heatmap,201,13,0.064677,1091,19,0.017415,0.018619,0.019664
purpose,reproduction,types,histogram,201,5,0.024876,1091,8,0.007333,0.010572,0.009105
purpose,reproduction,types,image_montage,201,26,0.129353,1091,56,0.051329,0.051745,0.049062
purpose,reproduction,types,line,201,35,0.174129,1091,69,0.063245,0.074877,0.076534
purpose,reproduction,types,map,201,2,0.00995,1091,2,0.001833,0.004146,0.004475
purpose,reproduction,types,matrix,201,11,0.054726,1091,21,0.019248,0.019725,0.021239
purpose,reproduction,types,network,201,3,0.014925,1091,5,0.004583,0.003613,0.003981
purpose,reproduction,types,other,201,17,0.084577,1091,60,0.054995,0.044815,0.048198
purpose,reproduction,types,pareto,201,2,0.00995,1091,8,0.007333,0.003923,0.004867
purpose,reproduction,types,pipeline,201,30,0.149254,1091,43,0.039413,0.053577,0.048404
purpose,reproduction,types,qualitative_grid,201,35,0.174129,1091,74,0.067828,0.060162,0.059526
purpose,reproduction,types,scatter,201,13,0.064677,1091,20,0.018332,0.017942,0.019724
purpose,reproduction,types,screenshot,201,36,0.179104,1091,126,0.11549,0.081385,0.079118
purpose,reproduction,types,table,201,181,0.900498,1091,718,0.658112,0.698187,0.698468
purpose,reproduction,types,tree,201,3,0.014925,1091,5,0.004583,0.004519,0.004453
purpose,robustness,types,architecture,236,1,0.004237,2050,1,0.000488,0.001412,0.001174
purpose,robustness,types,area,236,33,0.139831,2050,110,0.053659,0.034342,0.03632
purpose,robustness,types,bar,236,70,0.29661,2050,153,0.074634,0.072289,0.073439
purpose,robustness,types,box,236,17,0.072034,2050,28,0.013659,0.011445,0.012235
purpose,robustness,types,conceptual_diagram,236,5,0.021186,2050,5,0.002439,0.004136,0.003617
purpose,robustness,types,heatmap,236,47,0.199153,2050,101,0.049268,0.048431,0.050398
purpose,robustness,types,histogram,236,18,0.076271,2050,28,0.013659,0.015987,0.015569
purpose,robustness,types,image_montage,236,43,0.182203,2050,115,0.056098,0.060527,0.057882
purpose,robustness,types,line,236,165,0.699153,2050,800,0.390244,0.345439,0.357471
purpose,robustness,types,map,236,5,0.021186,2050,10,0.004878,0.003952,0.003379
purpose,robustness,types,matrix,236,34,0.144068,2050,68,0.033171,0.036284,0.038348
purpose,robustness,types,network,236,5,0.021186,2050,5,0.002439,0.005988,0.007153
purpose,robustness,types,other,236,21,0.088983,2050,43,0.020976,0.020746,0.021819
purpose,robustness,types,pareto,236,8,0.033898,2050,31,0.015122,0.007843,0.008843
purpose,robustness,types,pipeline,236,1,0.004237,2050,1,0.000488,0.001412,0.001174
purpose,robustness,types,qualitative_grid,236,58,0.245763,2050,149,0.072683,0.07969,0.080243
purpose,robustness,types,scatter,236,65,0.275424,2050,148,0.072195,0.074442,0.074993
purpose,robustness,types,screenshot,236,2,0.008475,2050,3,0.001463,0.00115,0.000956
purpose,robustness,types,table,236,188,0.79661,2050,826,0.402927,0.459431,0.44771
purpose,robustness,types,violin,236,2,0.008475,2050,2,0.000976,0.000738,0.000763
purpose,theory_mechanism,types,architecture,213,116,0.544601,653,153,0.234303,0.322237,0.315509
purpose,theory_mechanism,types,area,213,10,0.046948,653,15,0.022971,0.018347,0.017273
purpose,theory_mechanism,types,bar,213,12,0.056338,653,19,0.029096,0.022528,0.021958
purpose,theory_mechanism,types,box,213,4,0.018779,653,5,0.007657,0.006847,0.006955
purpose,theory_mechanism,types,conceptual_diagram,213,185,0.868545,653,312,0.477795,0.601553,0.596909
purpose,theory_mechanism,types,heatmap,213,37,0.173709,653,61,0.093415,0.066153,0.068112
purpose,theory_mechanism,types,histogram,213,6,0.028169,653,10,0.015314,0.007601,0.007177
purpose,theory_mechanism,types,image_montage,213,24,0.112676,653,31,0.047473,0.0413,0.038864
purpose,theory_mechanism,types,line,213,82,0.384977,653,169,0.258806,0.226195,0.234448
purpose,theory_mechanism,types,map,213,1,0.004695,653,1,0.001531,0.002347,0.002
purpose,theory_mechanism,types,matrix,213,35,0.164319,653,51,0.078101,0.073769,0.072272
purpose,theory_mechanism,types,network,213,18,0.084507,653,30,0.045942,0.041113,0.040751
purpose,theory_mechanism,types,other,213,15,0.070423,653,20,0.030628,0.025885,0.027122
purpose,theory_mechanism,types,pareto,213,3,0.014085,653,4,0.006126,0.007042,0.007121
purpose,theory_mechanism,types,pipeline,213,139,0.652582,653,187,0.286371,0.39804,0.393392
purpose,theory_mechanism,types,qualitative_grid,213,39,0.183099,653,54,0.082695,0.073146,0.074132
purpose,theory_mechanism,types,scatter,213,40,0.187793,653,65,0.099541,0.080768,0.080868
purpose,theory_mechanism,types,screenshot,213,1,0.004695,653,1,0.001531,0.000671,0.000812
purpose,theory_mechanism,types,table,213,66,0.309859,653,101,0.154671,0.121877,0.122845
purpose,theory_mechanism,types,tree,213,5,0.023474,653,7,0.01072,0.007792,0.007281
purpose,theory_mechanism,types,violin,213,1,0.004695,653,1,0.001531,0.002347,0.002
purpose,ablation,width,double_column,219,35,0.159817,1137,105,0.092348,0.112228,0.10243
purpose,ablation,width,inset,219,38,0.173516,1137,80,0.070361,0.084071,0.085367
purpose,ablation,width,page_width,219,144,0.657534,1137,506,0.445031,0.469707,0.453832
purpose,ablation,width,single_column,219,122,0.557078,1137,446,0.39226,0.333994,0.358371
purpose,dataset,width,double_column,139,17,0.122302,442,32,0.072398,0.093845,0.086573
purpose,dataset,width,inset,139,15,0.107914,442,31,0.070136,0.059171,0.063203
purpose,dataset,width,page_width,139,103,0.741007,442,280,0.633484,0.628292,0.620988
purpose,dataset,width,single_column,139,53,0.381295,442,99,0.223982,0.218691,0.229236
purpose,efficiency_cost,width,double_column,185,29,0.156757,852,85,0.099765,0.094962,0.090768
purpose,efficiency_cost,width,inset,185,32,0.172973,852,57,0.066901,0.104384,0.103145
purpose,efficiency_cost,width,page_width,185,123,0.664865,852,344,0.403756,0.487945,0.485711
purpose,efficiency_cost,width,single_column,185,94,0.508108,852,366,0.429577,0.312709,0.320376
purpose,experimental_design,width,double_column,206,35,0.169903,857,76,0.088681,0.11563,0.113306
purpose,experimental_design,width,inset,206,32,0.15534,857,64,0.074679,0.077121,0.077137
purpose,experimental_design,width,page_width,206,155,0.752427,857,503,0.586931,0.553838,0.544864
purpose,experimental_design,width,single_column,206,107,0.519417,857,214,0.249708,0.25341,0.264693
purpose,failure,width,double_column,148,20,0.135135,417,32,0.076739,0.103185,0.0972
purpose,failure,width,inset,148,19,0.128378,417,28,0.067146,0.066487,0.068484
purpose,failure,width,page_width,148,110,0.743243,417,284,0.681055,0.635476,0.634609
purpose,failure,width,single_column,148,47,0.317568,417,73,0.17506,0.194852,0.199707
purpose,headline,width,double_column,239,44,0.1841,642,87,0.135514,0.147519,0.142677
purpose,headline,width,inset,239,16,0.066946,642,21,0.03271,0.033086,0.034138
purpose,headline,width,page_width,239,174,0.728033,642,404,0.629283,0.602985,0.584056
purpose,headline,width,single_column,239,88,0.368201,642,130,0.202492,0.21641,0.239129
purpose,main_comparison,width,double_column,245,66,0.269388,2170,266,0.122581,0.141203,0.134348
purpose,main_comparison,width,inset,245,49,0.2,2170,119,0.054839,0.05383,0.055004
purpose,main_comparison,width,page_width,245,197,0.804082,2170,1269,0.584793,0.535141,0.519858
purpose,main_comparison,width,single_column,245,163,0.665306,2170,516,0.237788,0.269825,0.29079
purpose,mechanism,width,double_column,221,42,0.190045,1161,130,0.111972,0.12255,0.119064
purpose,mechanism,width,inset,221,35,0.158371,1161,60,0.05168,0.06912,0.066985
purpose,mechanism,width,page_width,221,158,0.714932,1161,674,0.580534,0.528613,0.525187
purpose,mechanism,width,single_column,221,123,0.556561,1161,297,0.255814,0.279718,0.288764
purpose,method_interface,width,double_column,228,42,0.184211,778,82,0.105398,0.152954,0.146321
purpose,method_interface,width,inset,228,22,0.096491,778,25,0.032134,0.039084,0.038889
purpose,method_interface,width,page_width,228,166,0.72807,778,519,0.667095,0.600437,0.584966
purpose,method_interface,width,single_column,228,86,0.377193,778,152,0.195373,0.207525,0.229823
purpose,other,width,double_column,32,3,0.09375,44,3,0.068182,0.09375,0.071429
